timestamp,client_id,region,profile,consumption_kwh
2024-03-15,RES_CEN_0001,CENTRE,RESIDENTIEL,6.17
2024-03-16,RES_CEN_0001,CENTRE,RESIDENTIEL,8.88
2024-03-17,RES_CEN_0001,CENTRE,RESIDENTIEL,8.64
2024-03-18,RES_CEN_0001,CENTRE,RESIDENTIEL,7.88
2024-03-19,RES_CEN_0001,CENTRE,RESIDENTIEL,6.7
2024-03-20,RES_CEN_0001,CENTRE,RESIDENTIEL,6.43
2024-03-21,RES_CEN_0001,CENTRE,RESIDENTIEL,7.37
2024-03-22,RES_CEN_0001,CENTRE,RESIDENTIEL,7.74
2024-03-23,RES_CEN_0001,CENTRE,RESIDENTIEL,6.65
2024-03-24,RES_CEN_0001,CENTRE,RESIDENTIEL,9.06
2024-03-25,RES_CEN_0001,CENTRE,RESIDENTIEL,6.06
2024-03-26,RES_CEN_0001,CENTRE,RESIDENTIEL,4.21
2024-03-27,RES_CEN_0001,CENTRE,RESIDENTIEL,7.65
2024-03-28,RES_CEN_0001,CENTRE,RESIDENTIEL,6.2
2024-03-29,RES_CEN_0001,CENTRE,RESIDENTIEL,5.58
2024-03-30,RES_CEN_0001,CENTRE,RESIDENTIEL,8.69
2024-01-01,IND_CEN_0002,CENTRE,INDUSTRIEL,200.11
2024-01-02,IND_CEN_0002,CENTRE,INDUSTRIEL,195.15
2024-01-03,IND_CEN_0002,CENTRE,INDUSTRIEL,202.29
2024-01-04,IND_CEN_0002,CENTRE,INDUSTRIEL,199.2
2024-01-05,IND_CEN_0002,CENTRE,INDUSTRIEL,181.44
2024-01-06,IND_CEN_0002,CENTRE,INDUSTRIEL,119.03
2024-01-07,IND_CEN_0002,CENTRE,INDUSTRIEL,116.99
2024-01-08,IND_CEN_0002,CENTRE,INDUSTRIEL,193.72
2024-01-09,IND_CEN_0002,CENTRE,INDUSTRIEL,203.66
2024-01-10,IND_CEN_0002,CENTRE,INDUSTRIEL,196.08
2024-01-11,IND_CEN_0002,CENTRE,INDUSTRIEL,192.09
2024-01-12,IND_CEN_0002,CENTRE,INDUSTRIEL,194.65
2024-01-13,IND_CEN_0002,CENTRE,INDUSTRIEL,113.49
2024-01-14,IND_CEN_0002,CENTRE,INDUSTRIEL,116.53
2024-01-15,IND_CEN_0002,CENTRE,INDUSTRIEL,201.08
2024-01-16,IND_CEN_0002,CENTRE,INDUSTRIEL,205.55
2024-01-17,IND_CEN_0002,CENTRE,INDUSTRIEL,195.07
2024-01-18,IND_CEN_0002,CENTRE,INDUSTRIEL,200.77
2024-01-19,IND_CEN_0002,CENTRE,INDUSTRIEL,185.56
2024-01-20,IND_CEN_0002,CENTRE,INDUSTRIEL,113.92
2024-01-21,IND_CEN_0002,CENTRE,INDUSTRIEL,118.26
2024-01-22,IND_CEN_0002,CENTRE,INDUSTRIEL,195.35
2024-01-23,IND_CEN_0002,CENTRE,INDUSTRIEL,198.18
2024-01-24,IND_CEN_0002,CENTRE,INDUSTRIEL,194.13
2024-01-25,IND_CEN_0002,CENTRE,INDUSTRIEL,201.7
2024-01-26,IND_CEN_0002,CENTRE,INDUSTRIEL,200.85
2024-01-27,IND_CEN_0002,CENTRE,INDUSTRIEL,122.13
2024-01-28,IND_CEN_0002,CENTRE,INDUSTRIEL,122.24
2024-01-29,IND_CEN_0002,CENTRE,INDUSTRIEL,203.62
2024-01-30,IND_CEN_0002,CENTRE,INDUSTRIEL,194.41
2024-01-31,IND_CEN_0002,CENTRE,INDUSTRIEL,204.21
2024-02-01,IND_CEN_0002,CENTRE,INDUSTRIEL,210.61
2024-02-02,IND_CEN_0002,CENTRE,INDUSTRIEL,194.97
2024-02-03,IND_CEN_0002,CENTRE,INDUSTRIEL,117.71
2024-02-04,IND_CEN_0002,CENTRE,INDUSTRIEL,115.56
2024-02-05,IND_CEN_0002,CENTRE,INDUSTRIEL,194.52
2024-02-06,IND_CEN_0002,CENTRE,INDUSTRIEL,200.34
2024-02-07,IND_CEN_0002,CENTRE,INDUSTRIEL,193.65
2024-02-08,IND_CEN_0002,CENTRE,INDUSTRIEL,188.58
2024-02-09,IND_CEN_0002,CENTRE,INDUSTRIEL,199.07
2024-02-10,IND_CEN_0002,CENTRE,INDUSTRIEL,106.85
2024-02-11,IND_CEN_0002,CENTRE,INDUSTRIEL,120.95
2024-02-12,IND_CEN_0002,CENTRE,INDUSTRIEL,200.26
2024-02-13,IND_CEN_0002,CENTRE,INDUSTRIEL,191.91
2024-02-14,IND_CEN_0002,CENTRE,INDUSTRIEL,202.04
2024-02-15,IND_CEN_0002,CENTRE,INDUSTRIEL,204.42
2024-02-16,IND_CEN_0002,CENTRE,INDUSTRIEL,200.01
2024-02-17,IND_CEN_0002,CENTRE,INDUSTRIEL,118.89
2024-02-18,IND_CEN_0002,CENTRE,INDUSTRIEL,120.53
2024-02-19,IND_CEN_0002,CENTRE,INDUSTRIEL,203.72
2024-02-20,IND_CEN_0002,CENTRE,INDUSTRIEL,196.2
2024-02-21,IND_CEN_0002,CENTRE,INDUSTRIEL,188.05
2024-02-22,IND_CEN_0002,CENTRE,INDUSTRIEL,192.14
2024-02-23,IND_CEN_0002,CENTRE,INDUSTRIEL,194.69
2024-02-24,IND_CEN_0002,CENTRE,INDUSTRIEL,114.3
2024-02-25,IND_CEN_0002,CENTRE,INDUSTRIEL,117.91
2024-02-26,IND_CEN_0002,CENTRE,INDUSTRIEL,190.7
2024-02-27,IND_CEN_0002,CENTRE,INDUSTRIEL,191.44
2024-02-28,IND_CEN_0002,CENTRE,INDUSTRIEL,201.84
2024-02-29,IND_CEN_0002,CENTRE,INDUSTRIEL,197.5
2024-03-01,IND_CEN_0002,CENTRE,INDUSTRIEL,199.83
2024-03-02,IND_CEN_0002,CENTRE,INDUSTRIEL,113.19
2024-03-03,IND_CEN_0002,CENTRE,INDUSTRIEL,117.31
2024-03-04,IND_CEN_0002,CENTRE,INDUSTRIEL,189.53
2024-03-05,IND_CEN_0002,CENTRE,INDUSTRIEL,198.43
2024-03-06,IND_CEN_0002,CENTRE,INDUSTRIEL,186.31
2024-03-07,IND_CEN_0002,CENTRE,INDUSTRIEL,201.02
2024-03-08,IND_CEN_0002,CENTRE,INDUSTRIEL,198.06
2024-03-09,IND_CEN_0002,CENTRE,INDUSTRIEL,123.29
2024-03-10,IND_CEN_0002,CENTRE,INDUSTRIEL,115.93
2024-03-11,IND_CEN_0002,CENTRE,INDUSTRIEL,190.81
2024-03-12,IND_CEN_0002,CENTRE,INDUSTRIEL,186.27
2024-03-13,IND_CEN_0002,CENTRE,INDUSTRIEL,196.88
2024-03-14,IND_CEN_0002,CENTRE,INDUSTRIEL,196.73
2024-03-15,IND_CEN_0002,CENTRE,INDUSTRIEL,179.95
2024-03-16,IND_CEN_0002,CENTRE,INDUSTRIEL,119.81
2024-03-17,IND_CEN_0002,CENTRE,INDUSTRIEL,112.79
2024-03-18,IND_CEN_0002,CENTRE,INDUSTRIEL,195.93
2024-03-19,IND_CEN_0002,CENTRE,INDUSTRIEL,189.33
2024-03-20,IND_CEN_0002,CENTRE,INDUSTRIEL,194.38
2024-03-21,IND_CEN_0002,CENTRE,INDUSTRIEL,193.96
2024-03-22,IND_CEN_0002,CENTRE,INDUSTRIEL,192.61
2024-03-23,IND_CEN_0002,CENTRE,INDUSTRIEL,119.03
2024-03-24,IND_CEN_0002,CENTRE,INDUSTRIEL,123.14
2024-03-25,IND_CEN_0002,CENTRE,INDUSTRIEL,189.9
2024-03-26,IND_CEN_0002,CENTRE,INDUSTRIEL,185.71
2024-03-27,IND_CEN_0002,CENTRE,INDUSTRIEL,194.26
2024-03-28,IND_CEN_0002,CENTRE,INDUSTRIEL,190.59
2024-03-29,IND_CEN_0002,CENTRE,INDUSTRIEL,192.11
2024-03-30,IND_CEN_0002,CENTRE,INDUSTRIEL,114.0
2024-01-01,IND_OUE_0003,OUEST,INDUSTRIEL,86.45
2024-01-02,IND_OUE_0003,OUEST,INDUSTRIEL,89.84
2024-01-03,IND_OUE_0003,OUEST,INDUSTRIEL,84.15
2024-01-04,IND_OUE_0003,OUEST,INDUSTRIEL,91.05
2024-01-05,IND_OUE_0003,OUEST,INDUSTRIEL,85.6
2024-01-06,IND_OUE_0003,OUEST,INDUSTRIEL,51.09
2024-01-07,IND_OUE_0003,OUEST,INDUSTRIEL,52.36
2024-01-08,IND_OUE_0003,OUEST,INDUSTRIEL,85.91
2024-01-09,IND_OUE_0003,OUEST,INDUSTRIEL,79.02
2024-01-10,IND_OUE_0003,OUEST,INDUSTRIEL,82.27
2024-01-11,IND_OUE_0003,OUEST,INDUSTRIEL,86.85
2024-01-12,IND_OUE_0003,OUEST,INDUSTRIEL,86.98
2024-01-13,IND_OUE_0003,OUEST,INDUSTRIEL,54.48
2024-01-14,IND_OUE_0003,OUEST,INDUSTRIEL,53.85
2024-01-15,IND_OUE_0003,OUEST,INDUSTRIEL,84.56
2024-01-16,IND_OUE_0003,OUEST,INDUSTRIEL,85.47
2024-01-17,IND_OUE_0003,OUEST,INDUSTRIEL,85.24
2024-01-18,IND_OUE_0003,OUEST,INDUSTRIEL,88.04
2024-01-19,IND_OUE_0003,OUEST,INDUSTRIEL,90.72
2024-01-20,IND_OUE_0003,OUEST,INDUSTRIEL,49.91
2024-01-21,IND_OUE_0003,OUEST,INDUSTRIEL,50.63
2024-01-22,IND_OUE_0003,OUEST,INDUSTRIEL,85.08
2024-01-23,IND_OUE_0003,OUEST,INDUSTRIEL,77.87
2024-01-24,IND_OUE_0003,OUEST,INDUSTRIEL,90.77
2024-01-25,IND_OUE_0003,OUEST,INDUSTRIEL,84.01
2024-01-26,IND_OUE_0003,OUEST,INDUSTRIEL,87.73
2024-01-27,IND_OUE_0003,OUEST,INDUSTRIEL,53.46
2024-01-28,IND_OUE_0003,OUEST,INDUSTRIEL,51.43
2024-01-29,IND_OUE_0003,OUEST,INDUSTRIEL,82.64
2024-01-30,IND_OUE_0003,OUEST,INDUSTRIEL,90.8
2024-01-31,IND_OUE_0003,OUEST,INDUSTRIEL,80.45
2024-02-01,IND_OUE_0003,OUEST,INDUSTRIEL,84.95
2024-02-02,IND_OUE_0003,OUEST,INDUSTRIEL,89.36
2024-02-03,IND_OUE_0003,OUEST,INDUSTRIEL,50.63
2024-02-04,IND_OUE_0003,OUEST,INDUSTRIEL,49.4
2024-02-05,IND_OUE_0003,OUEST,INDUSTRIEL,86.56
2024-02-06,IND_OUE_0003,OUEST,INDUSTRIEL,88.16
2024-02-07,IND_OUE_0003,OUEST,INDUSTRIEL,89.62
2024-02-08,IND_OUE_0003,OUEST,INDUSTRIEL,90.24
2024-02-09,IND_OUE_0003,OUEST,INDUSTRIEL,83.11
2024-02-10,IND_OUE_0003,OUEST,INDUSTRIEL,51.18
2024-02-11,IND_OUE_0003,OUEST,INDUSTRIEL,49.66
2024-02-12,IND_OUE_0003,OUEST,INDUSTRIEL,82.65
2024-02-13,IND_OUE_0003,OUEST,INDUSTRIEL,89.5
2024-02-14,IND_OUE_0003,OUEST,INDUSTRIEL,82.59
2024-02-15,IND_OUE_0003,OUEST,INDUSTRIEL,86.62
2024-02-16,IND_OUE_0003,OUEST,INDUSTRIEL,79.49
2024-02-17,IND_OUE_0003,OUEST,INDUSTRIEL,50.48
2024-02-18,IND_OUE_0003,OUEST,INDUSTRIEL,49.81
2024-02-19,IND_OUE_0003,OUEST,INDUSTRIEL,82.89
2024-02-20,IND_OUE_0003,OUEST,INDUSTRIEL,87.36
2024-02-21,IND_OUE_0003,OUEST,INDUSTRIEL,82.06
2024-02-22,IND_OUE_0003,OUEST,INDUSTRIEL,89.08
2024-02-23,IND_OUE_0003,OUEST,INDUSTRIEL,82.15
2024-02-24,IND_OUE_0003,OUEST,INDUSTRIEL,55.27
2024-02-25,IND_OUE_0003,OUEST,INDUSTRIEL,53.52
2024-02-26,IND_OUE_0003,OUEST,INDUSTRIEL,84.19
2024-02-27,IND_OUE_0003,OUEST,INDUSTRIEL,90.85
2024-02-28,IND_OUE_0003,OUEST,INDUSTRIEL,86.06
2024-02-29,IND_OUE_0003,OUEST,INDUSTRIEL,83.89
2024-03-01,IND_OUE_0003,OUEST,INDUSTRIEL,85.49
2024-03-02,IND_OUE_0003,OUEST,INDUSTRIEL,53.7
2024-03-03,IND_OUE_0003,OUEST,INDUSTRIEL,53.16
2024-03-04,IND_OUE_0003,OUEST,INDUSTRIEL,80.97
2024-03-05,IND_OUE_0003,OUEST,INDUSTRIEL,84.5
2024-03-06,IND_OUE_0003,OUEST,INDUSTRIEL,87.1
2024-03-07,IND_OUE_0003,OUEST,INDUSTRIEL,84.81
2024-03-08,IND_OUE_0003,OUEST,INDUSTRIEL,89.26
2024-03-09,IND_OUE_0003,OUEST,INDUSTRIEL,52.81
2024-03-10,IND_OUE_0003,OUEST,INDUSTRIEL,50.55
2024-03-11,IND_OUE_0003,OUEST,INDUSTRIEL,81.79
2024-03-12,IND_OUE_0003,OUEST,INDUSTRIEL,88.05
2024-03-13,IND_OUE_0003,OUEST,INDUSTRIEL,87.82
2024-03-14,IND_OUE_0003,OUEST,INDUSTRIEL,91.0
2024-03-15,IND_OUE_0003,OUEST,INDUSTRIEL,87.34
2024-03-16,IND_OUE_0003,OUEST,INDUSTRIEL,54.06
2024-03-17,IND_OUE_0003,OUEST,INDUSTRIEL,50.35
2024-03-18,IND_OUE_0003,OUEST,INDUSTRIEL,86.31
2024-03-19,IND_OUE_0003,OUEST,INDUSTRIEL,85.81
2024-03-20,IND_OUE_0003,OUEST,INDUSTRIEL,90.64
2024-03-21,IND_OUE_0003,OUEST,INDUSTRIEL,85.27
2024-03-22,IND_OUE_0003,OUEST,INDUSTRIEL,86.3
2024-03-23,IND_OUE_0003,OUEST,INDUSTRIEL,51.38
2024-03-24,IND_OUE_0003,OUEST,INDUSTRIEL,51.2
2024-03-25,IND_OUE_0003,OUEST,INDUSTRIEL,87.12
2024-03-26,IND_OUE_0003,OUEST,INDUSTRIEL,86.68
2024-03-27,IND_OUE_0003,OUEST,INDUSTRIEL,83.11
2024-03-28,IND_OUE_0003,OUEST,INDUSTRIEL,86.84
2024-03-29,IND_OUE_0003,OUEST,INDUSTRIEL,81.72
2024-03-30,IND_OUE_0003,OUEST,INDUSTRIEL,55.86
2024-01-01,COM_EST_0004,EST,COMMERCIAL,137.03
2024-01-02,COM_EST_0004,EST,COMMERCIAL,136.39
2024-01-03,COM_EST_0004,EST,COMMERCIAL,99.72
2024-01-04,COM_EST_0004,EST,COMMERCIAL,115.99
2024-01-05,COM_EST_0004,EST,COMMERCIAL,123.33
2024-01-06,COM_EST_0004,EST,COMMERCIAL,49.87
2024-01-07,COM_EST_0004,EST,COMMERCIAL,53.48
2024-01-08,COM_EST_0004,EST,COMMERCIAL,121.72
2024-01-09,COM_EST_0004,EST,COMMERCIAL,117.26
2024-01-10,COM_EST_0004,EST,COMMERCIAL,121.04
2024-01-11,COM_EST_0004,EST,COMMERCIAL,115.66
2024-01-12,COM_EST_0004,EST,COMMERCIAL,121.62
2024-01-13,COM_EST_0004,EST,COMMERCIAL,49.76
2024-01-14,COM_EST_0004,EST,COMMERCIAL,52.01
2024-01-15,COM_EST_0004,EST,COMMERCIAL,113.41
2024-01-16,COM_EST_0004,EST,COMMERCIAL,124.12
2024-01-17,COM_EST_0004,EST,COMMERCIAL,103.91
2024-01-18,COM_EST_0004,EST,COMMERCIAL,121.86
2024-01-19,COM_EST_0004,EST,COMMERCIAL,108.18
2024-01-20,COM_EST_0004,EST,COMMERCIAL,50.76
2024-01-21,COM_EST_0004,EST,COMMERCIAL,57.1
2024-01-22,COM_EST_0004,EST,COMMERCIAL,106.15
2024-01-23,COM_EST_0004,EST,COMMERCIAL,119.02
2024-01-24,COM_EST_0004,EST,COMMERCIAL,119.88
2024-01-25,COM_EST_0004,EST,COMMERCIAL,122.61
2024-01-26,COM_EST_0004,EST,COMMERCIAL,120.65
2024-01-27,COM_EST_0004,EST,COMMERCIAL,54.11
2024-01-28,COM_EST_0004,EST,COMMERCIAL,55.55
